Filename,Folder_Path,Ground_Truth_Folder,Predicted_Dept,Predicted_Desc,Confidence,Status
16354.jpg,Commercial_Department\Generation_Of_Electricity_Bill\16354.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,25.24%,LOW_CONFIDENCE
16448.jpg,Commercial_Department\Generation_Of_Electricity_Bill\16448.jpg,Commercial_Department,Electricity Dept,A photo of dangling electrical wires,14.93%,LOW_CONFIDENCE
18557.jpg,Commercial_Department\Generation_Of_Electricity_Bill\18557.jpg,Commercial_Department,Enforcement Dept,A photo of unauthorized construction,22.85%,LOW_CONFIDENCE
1963.jpg,Commercial_Department\Generation_Of_Electricity_Bill\1963.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,45.25%,LOW_CONFIDENCE
20970.jpg,Commercial_Department\Generation_Of_Electricity_Bill\20970.jpg,Commercial_Department,Pollution Control Dept,A photo of air pollution or thick smoke,29.24%,LOW_CONFIDENCE
2118.jpg,Commercial_Department\Generation_Of_Electricity_Bill\2118.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,79.53%,MATCH
2229.jpg,Commercial_Department\Generation_Of_Electricity_Bill\2229.jpg,Commercial_Department,Pollution Control Dept,A photo of air pollution or thick smoke,33.04%,LOW_CONFIDENCE
2608.jpg,Commercial_Department\Generation_Of_Electricity_Bill\2608.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,92.09%,MATCH
2726.jpg,Commercial_Department\Generation_Of_Electricity_Bill\2726.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,39.47%,LOW_CONFIDENCE
3017.jpg,Commercial_Department\Generation_Of_Electricity_Bill\3017.jpg,Commercial_Department,Pollution Control Dept,A photo of air pollution or thick smoke,36.34%,LOW_CONFIDENCE
3098.jpg,Commercial_Department\Generation_Of_Electricity_Bill\3098.jpg,Commercial_Department,Pollution Control Dept,A photo of air pollution or thick smoke,17.68%,LOW_CONFIDENCE
3229.jpg,Commercial_Department\Generation_Of_Electricity_Bill\3229.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,32.40%,LOW_CONFIDENCE
3400.jpg,Commercial_Department\Generation_Of_Electricity_Bill\3400.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,19.48%,LOW_CONFIDENCE
3416.jpg,Commercial_Department\Generation_Of_Electricity_Bill\3416.jpg,Commercial_Department,Enforcement Dept,A photo of unauthorized construction,23.46%,LOW_CONFIDENCE
3490.jpg,Commercial_Department\Generation_Of_Electricity_Bill\3490.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,36.74%,LOW_CONFIDENCE
3733.jpg,Commercial_Department\Generation_Of_Electricity_Bill\3733.jpg,Commercial_Department,Enforcement Dept,A photo of unauthorized construction,50.26%,LOW_CONFIDENCE
3803.png,Commercial_Department\Generation_Of_Electricity_Bill\3803.png,Commercial_Department,Electricity Dept,A photo of dangling electrical wires,53.31%,LOW_CONFIDENCE
4919.jpg,Commercial_Department\Generation_Of_Electricity_Bill\4919.jpg,Commercial_Department,Enforcement Dept,A photo of illegal shop or encroachment on footpath,63.35%,MISMATCH
5070.jpg,Commercial_Department\Generation_Of_Electricity_Bill\5070.jpg,Commercial_Department,Enforcement Dept,A photo of unauthorized construction,23.97%,LOW_CONFIDENCE
5473.jpg,Commercial_Department\Generation_Of_Electricity_Bill\5473.jpg,Commercial_Department,Civil Engineering Dept,A photo of damaged pavement or footpath,74.04%,MISMATCH
5562.jpg,Commercial_Department\Generation_Of_Electricity_Bill\5562.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,96.98%,MATCH
6140.jpg,Commercial_Department\Generation_Of_Electricity_Bill\6140.jpg,Commercial_Department,Enforcement Dept,A photo of unauthorized construction,55.78%,LOW_CONFIDENCE
6147.jpg,Commercial_Department\Generation_Of_Electricity_Bill\6147.jpg,Commercial_Department,Enforcement Dept,A photo of unauthorized construction,27.45%,LOW_CONFIDENCE
6419.jpg,Commercial_Department\Generation_Of_Electricity_Bill\6419.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,31.33%,LOW_CONFIDENCE
6543.jpg,Commercial_Department\Generation_Of_Electricity_Bill\6543.jpg,Commercial_Department,Enforcement Dept,A photo of illegal shop or encroachment on footpath,32.64%,LOW_CONFIDENCE
6610.jpg,Commercial_Department\Generation_Of_Electricity_Bill\6610.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,95.41%,MATCH
7032.jpg,Commercial_Department\Generation_Of_Electricity_Bill\7032.jpg,Commercial_Department,Electricity Dept,A photo of dangling electrical wires,34.42%,LOW_CONFIDENCE
7104.jpg,Commercial_Department\Generation_Of_Electricity_Bill\7104.jpg,Commercial_Department,Electricity Dept,A photo of dangling electrical wires,34.67%,LOW_CONFIDENCE
720.jpg,Commercial_Department\Generation_Of_Electricity_Bill\720.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,98.00%,MATCH
7208.jpg,Commercial_Department\Generation_Of_Electricity_Bill\7208.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,93.23%,MATCH
7370.jpg,Commercial_Department\Generation_Of_Electricity_Bill\7370.jpg,Commercial_Department,Enforcement Dept,A photo of illegal shop or encroachment on footpath,41.08%,LOW_CONFIDENCE
7543.jpg,Commercial_Department\Generation_Of_Electricity_Bill\7543.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,21.30%,LOW_CONFIDENCE
7902.jpg,Commercial_Department\Generation_Of_Electricity_Bill\7902.jpg,Commercial_Department,Sanitation Dept,A photo of overflowing trash bin,26.40%,LOW_CONFIDENCE
818.jpg,Commercial_Department\Generation_Of_Electricity_Bill\818.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,91.30%,MATCH
8550.jpg,Commercial_Department\Generation_Of_Electricity_Bill\8550.jpg,Commercial_Department,Enforcement Dept,A photo of unauthorized construction,72.49%,MISMATCH
8812.jpg,Commercial_Department\Generation_Of_Electricity_Bill\8812.jpg,Commercial_Department,Electricity Dept,A photo of dangling electrical wires,34.52%,LOW_CONFIDENCE
9159.jpg,Commercial_Department\Generation_Of_Electricity_Bill\9159.jpg,Commercial_Department,Sanitation Dept,A photo of a garbage dump,31.16%,LOW_CONFIDENCE
9214.jpg,Commercial_Department\Generation_Of_Electricity_Bill\9214.jpg,Commercial_Department,Civil Engineering Dept,A photo of construction material dumped on road,49.95%,LOW_CONFIDENCE
9287.png,Commercial_Department\Generation_Of_Electricity_Bill\9287.png,Commercial_Department,Electricity Dept,A photo of an open transformer,31.01%,LOW_CONFIDENCE
1013.jpg,Commercial_Department\Meter_Fault\1013.jpg,Commercial_Department,Pollution Control Dept,A photo of air pollution or thick smoke,68.29%,MISMATCH
1066.jpg,Commercial_Department\Meter_Fault\1066.jpg,Commercial_Department,Enforcement Dept,A photo of illegal shop or encroachment on footpath,45.39%,LOW_CONFIDENCE
10755.jpg,Commercial_Department\Meter_Fault\10755.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,99.55%,MATCH
10863.jpg,Commercial_Department\Meter_Fault\10863.jpg,Commercial_Department,Enforcement Dept,A photo of illegal shop or encroachment on footpath,96.82%,MISMATCH
1089.jpg,Commercial_Department\Meter_Fault\1089.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,98.92%,MATCH
11266.jpg,Commercial_Department\Meter_Fault\11266.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,82.53%,MATCH
11320.jpg,Commercial_Department\Meter_Fault\11320.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,97.61%,MATCH
1133.jpg,Commercial_Department\Meter_Fault\1133.jpg,Commercial_Department,Pollution Control Dept,A photo of air pollution or thick smoke,18.21%,LOW_CONFIDENCE
1134.jpg,Commercial_Department\Meter_Fault\1134.jpg,Commercial_Department,Enforcement Dept,A photo of unauthorized construction,37.25%,LOW_CONFIDENCE
1145.jpg,Commercial_Department\Meter_Fault\1145.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,53.69%,LOW_CONFIDENCE
11597.jpg,Commercial_Department\Meter_Fault\11597.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,96.14%,MATCH
11601.jpg,Commercial_Department\Meter_Fault\11601.jpg,Commercial_Department,Electricity Dept,A photo of dangling electrical wires,63.44%,MATCH
11694.jpg,Commercial_Department\Meter_Fault\11694.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,98.49%,MATCH
11764.jpg,Commercial_Department\Meter_Fault\11764.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,65.36%,MATCH
11860.jpg,Commercial_Department\Meter_Fault\11860.jpg,Commercial_Department,Enforcement Dept,A photo of unauthorized construction,38.58%,LOW_CONFIDENCE
11868.jpg,Commercial_Department\Meter_Fault\11868.jpg,Commercial_Department,Electricity Dept,A photo of a broken street light,34.06%,LOW_CONFIDENCE
11926.jpg,Commercial_Department\Meter_Fault\11926.jpg,Commercial_Department,Enforcement Dept,A photo of illegal shop or encroachment on footpath,95.56%,MISMATCH
12008.jpg,Commercial_Department\Meter_Fault\12008.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,93.56%,MATCH
12018.jpg,Commercial_Department\Meter_Fault\12018.jpg,Commercial_Department,Civil Engineering Dept,A photo of damaged pavement or footpath,38.24%,LOW_CONFIDENCE
12288.jpg,Commercial_Department\Meter_Fault\12288.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,69.68%,MATCH
12393.jpg,Commercial_Department\Meter_Fault\12393.jpg,Commercial_Department,Enforcement Dept,A photo of illegal shop or encroachment on footpath,65.80%,MISMATCH
12395.jpg,Commercial_Department\Meter_Fault\12395.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,67.38%,MATCH
126.jpg,Commercial_Department\Meter_Fault\126.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,98.22%,MATCH
127.jpg,Commercial_Department\Meter_Fault\127.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,95.10%,MATCH
12780.jpg,Commercial_Department\Meter_Fault\12780.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,89.37%,MATCH
1290.jpg,Commercial_Department\Meter_Fault\1290.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,92.20%,MATCH
13032.jpg,Commercial_Department\Meter_Fault\13032.jpg,Commercial_Department,Enforcement Dept,A photo of illegal shop or encroachment on footpath,43.77%,LOW_CONFIDENCE
13130.jpg,Commercial_Department\Meter_Fault\13130.jpg,Commercial_Department,Enforcement Dept,A photo of illegal shop or encroachment on footpath,70.53%,MISMATCH
13131.jpg,Commercial_Department\Meter_Fault\13131.jpg,Commercial_Department,Electricity Dept,A photo of dangling electrical wires,25.58%,LOW_CONFIDENCE
13155.jpg,Commercial_Department\Meter_Fault\13155.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,26.70%,LOW_CONFIDENCE
13264.jpg,Commercial_Department\Meter_Fault\13264.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,51.89%,LOW_CONFIDENCE
13267.jpg,Commercial_Department\Meter_Fault\13267.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,51.89%,LOW_CONFIDENCE
1397.jpg,Commercial_Department\Meter_Fault\1397.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,91.49%,MATCH
14110.jpg,Commercial_Department\Meter_Fault\14110.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,89.72%,MATCH
14235.jpg,Commercial_Department\Meter_Fault\14235.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,87.04%,MATCH
14916.jpg,Commercial_Department\Meter_Fault\14916.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,99.06%,MATCH
15121.jpg,Commercial_Department\Meter_Fault\15121.jpg,Commercial_Department,Electricity Dept,A photo of dangling electrical wires,86.87%,MATCH
1515.jpg,Commercial_Department\Meter_Fault\1515.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,81.86%,MATCH
15245.jpg,Commercial_Department\Meter_Fault\15245.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,82.01%,MATCH
15247.jpg,Commercial_Department\Meter_Fault\15247.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,82.01%,MATCH
1570.jpg,Commercial_Department\Meter_Fault\1570.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,18.07%,LOW_CONFIDENCE
15869.jpg,Commercial_Department\Meter_Fault\15869.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,99.34%,MATCH
16008.jpg,Commercial_Department\Meter_Fault\16008.jpg,Commercial_Department,Enforcement Dept,A photo of illegal shop or encroachment on footpath,31.09%,LOW_CONFIDENCE
16024.jpg,Commercial_Department\Meter_Fault\16024.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,94.23%,MATCH
1605.jpg,Commercial_Department\Meter_Fault\1605.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,97.20%,MATCH
1606.jpg,Commercial_Department\Meter_Fault\1606.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,71.36%,MATCH
16160.jpg,Commercial_Department\Meter_Fault\16160.jpg,Commercial_Department,Drainage Dept,A photo of a blocked drain or sewer,81.64%,MISMATCH
1629.jpg,Commercial_Department\Meter_Fault\1629.jpg,Commercial_Department,Drainage Dept,A photo of a blocked drain or sewer,49.70%,LOW_CONFIDENCE
16413.jpg,Commercial_Department\Meter_Fault\16413.jpg,Commercial_Department,Electricity Dept,A photo of dangling electrical wires,56.07%,LOW_CONFIDENCE
1656.jpg,Commercial_Department\Meter_Fault\1656.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,32.66%,LOW_CONFIDENCE
16974.jpg,Commercial_Department\Meter_Fault\16974.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,94.68%,MATCH
17107.jpg,Commercial_Department\Meter_Fault\17107.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,77.47%,MATCH
1720.jpg,Commercial_Department\Meter_Fault\1720.jpg,Commercial_Department,Enforcement Dept,A photo of unauthorized construction,36.50%,LOW_CONFIDENCE
1728.jpg,Commercial_Department\Meter_Fault\1728.jpg,Commercial_Department,Drainage Dept,A photo of stagnant water,37.13%,LOW_CONFIDENCE
17339.jpg,Commercial_Department\Meter_Fault\17339.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,88.43%,MATCH
17657.jpg,Commercial_Department\Meter_Fault\17657.jpg,Commercial_Department,Enforcement Dept,A photo of illegal shop or encroachment on footpath,95.11%,MISMATCH
17754.jpg,Commercial_Department\Meter_Fault\17754.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,91.52%,MATCH
17792.jpg,Commercial_Department\Meter_Fault\17792.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,90.60%,MATCH
17889.jpg,Commercial_Department\Meter_Fault\17889.jpg,Commercial_Department,Drainage Dept,A photo of a blocked drain or sewer,53.10%,LOW_CONFIDENCE
18199.jpg,Commercial_Department\Meter_Fault\18199.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,75.76%,MATCH
18345.jpg,Commercial_Department\Meter_Fault\18345.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,43.53%,LOW_CONFIDENCE
18648.jpg,Commercial_Department\Meter_Fault\18648.jpg,Commercial_Department,Drainage Dept,A photo of a blocked drain or sewer,78.49%,MISMATCH
18688.jpg,Commercial_Department\Meter_Fault\18688.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,78.88%,MATCH
18799.jpg,Commercial_Department\Meter_Fault\18799.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,93.75%,MATCH
18819.jpg,Commercial_Department\Meter_Fault\18819.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,96.85%,MATCH
19071.jpg,Commercial_Department\Meter_Fault\19071.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,98.05%,MATCH
19076.jpg,Commercial_Department\Meter_Fault\19076.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,99.54%,MATCH
19088.jpg,Commercial_Department\Meter_Fault\19088.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,99.54%,MATCH
19090.jpg,Commercial_Department\Meter_Fault\19090.jpg,Commercial_Department,Electricity Dept,A photo of an open transformer,99.54%,MATCH
