Filename,Folder_Path,Ground_Truth_Folder,Predicted_Dept,Predicted_Desc,Confidence,Status
18101.jpg,Electricity_-I\High_mask_light_not_working\18101.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,50.51%,LOW_CONFIDENCE
18373.jpg,Electricity_-I\High_mask_light_not_working\18373.jpg,Electricity_-I,Horticulture Dept,A photo of unmaintained park or dry plants,50.49%,LOW_CONFIDENCE
18535.jpg,Electricity_-I\High_mask_light_not_working\18535.jpg,Electricity_-I,Drainage Dept,A photo of water logging or flooded street,30.90%,LOW_CONFIDENCE
18562.jpg,Electricity_-I\High_mask_light_not_working\18562.jpg,Electricity_-I,Horticulture Dept,A photo of unmaintained park or dry plants,44.09%,LOW_CONFIDENCE
19014.jpg,Electricity_-I\High_mask_light_not_working\19014.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,35.67%,LOW_CONFIDENCE
19016.jpg,Electricity_-I\High_mask_light_not_working\19016.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,35.67%,LOW_CONFIDENCE
19066.jpg,Electricity_-I\High_mask_light_not_working\19066.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,51.44%,LOW_CONFIDENCE
19427.jpg,Electricity_-I\High_mask_light_not_working\19427.jpg,Electricity_-I,Electricity Dept,A photo of dangling electrical wires,52.99%,LOW_CONFIDENCE
19512.jpg,Electricity_-I\High_mask_light_not_working\19512.jpg,Electricity_-I,Pollution Control Dept,A photo of air pollution or thick smoke,64.29%,MISMATCH
19735.jpg,Electricity_-I\High_mask_light_not_working\19735.jpg,Electricity_-I,Electricity Dept,A photo of dangling electrical wires,57.97%,LOW_CONFIDENCE
19794.jpg,Electricity_-I\High_mask_light_not_working\19794.jpg,Electricity_-I,Electricity Dept,A photo of dangling electrical wires,31.29%,LOW_CONFIDENCE
19832.jpg,Electricity_-I\High_mask_light_not_working\19832.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,37.66%,LOW_CONFIDENCE
19900.jpg,Electricity_-I\High_mask_light_not_working\19900.jpg,Electricity_-I,Electricity Dept,A photo of dangling electrical wires,47.83%,LOW_CONFIDENCE
19961.jpg,Electricity_-I\High_mask_light_not_working\19961.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,39.64%,LOW_CONFIDENCE
20171.jpg,Electricity_-I\High_mask_light_not_working\20171.jpg,Electricity_-I,Electricity Dept,A photo of dangling electrical wires,36.46%,LOW_CONFIDENCE
20348.jpg,Electricity_-I\High_mask_light_not_working\20348.jpg,Electricity_-I,Enforcement Dept,A photo of unauthorized construction,19.78%,LOW_CONFIDENCE
20384.jpg,Electricity_-I\High_mask_light_not_working\20384.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,67.97%,MISMATCH
20469.jpg,Electricity_-I\High_mask_light_not_working\20469.jpg,Electricity_-I,Enforcement Dept,A photo of unauthorized construction,37.48%,LOW_CONFIDENCE
2055.jpg,Electricity_-I\High_mask_light_not_working\2055.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,39.10%,LOW_CONFIDENCE
20957.jpg,Electricity_-I\High_mask_light_not_working\20957.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,72.04%,MISMATCH
20973.jpg,Electricity_-I\High_mask_light_not_working\20973.jpg,Electricity_-I,Electricity Dept,A photo of dangling electrical wires,50.25%,LOW_CONFIDENCE
21400.jpg,Electricity_-I\High_mask_light_not_working\21400.jpg,Electricity_-I,Drainage Dept,A photo of water logging or flooded street,28.82%,LOW_CONFIDENCE
2250.jpg,Electricity_-I\High_mask_light_not_working\2250.jpg,Electricity_-I,Electricity Dept,A photo of dangling electrical wires,51.85%,LOW_CONFIDENCE
2480.jpg,Electricity_-I\High_mask_light_not_working\2480.jpg,Electricity_-I,Civil Engineering Dept,A photo of construction material dumped on road,35.03%,LOW_CONFIDENCE
2676.jpg,Electricity_-I\High_mask_light_not_working\2676.jpg,Electricity_-I,Electricity Dept,A photo of dangling electrical wires,56.83%,LOW_CONFIDENCE
2895.jpg,Electricity_-I\High_mask_light_not_working\2895.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,69.04%,MISMATCH
2929.jpg,Electricity_-I\High_mask_light_not_working\2929.jpg,Electricity_-I,Horticulture Dept,A photo of unmaintained park or dry plants,84.90%,MISMATCH
3254.jpg,Electricity_-I\High_mask_light_not_working\3254.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,27.13%,LOW_CONFIDENCE
3383.jpg,Electricity_-I\High_mask_light_not_working\3383.jpg,Electricity_-I,Pollution Control Dept,A photo of air pollution or thick smoke,41.16%,LOW_CONFIDENCE
3795.jpg,Electricity_-I\High_mask_light_not_working\3795.jpg,Electricity_-I,Public Health Dept,A photo of dead animal on street,33.87%,LOW_CONFIDENCE
3798.jpg,Electricity_-I\High_mask_light_not_working\3798.jpg,Electricity_-I,Pollution Control Dept,A photo of air pollution or thick smoke,27.80%,LOW_CONFIDENCE
3896.jpg,Electricity_-I\High_mask_light_not_working\3896.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,52.72%,LOW_CONFIDENCE
4132.jpg,Electricity_-I\High_mask_light_not_working\4132.jpg,Electricity_-I,Pollution Control Dept,A photo of air pollution or thick smoke,38.83%,LOW_CONFIDENCE
448.jpg,Electricity_-I\High_mask_light_not_working\448.jpg,Electricity_-I,Civil Engineering Dept,A photo of damaged pavement or footpath,96.20%,MISMATCH
4968.jpg,Electricity_-I\High_mask_light_not_working\4968.jpg,Electricity_-I,Pollution Control Dept,A photo of air pollution or thick smoke,21.85%,LOW_CONFIDENCE
5031.jpg,Electricity_-I\High_mask_light_not_working\5031.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,59.93%,LOW_CONFIDENCE
5586.jpg,Electricity_-I\High_mask_light_not_working\5586.jpg,Electricity_-I,Horticulture Dept,A photo of unmaintained park or dry plants,39.92%,LOW_CONFIDENCE
5857.jpg,Electricity_-I\High_mask_light_not_working\5857.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,40.48%,LOW_CONFIDENCE
6105.jpg,Electricity_-I\High_mask_light_not_working\6105.jpg,Electricity_-I,Electricity Dept,A photo of an open transformer,22.03%,LOW_CONFIDENCE
6188.jpg,Electricity_-I\High_mask_light_not_working\6188.jpg,Electricity_-I,Electricity Dept,A photo of dangling electrical wires,47.68%,LOW_CONFIDENCE
62.jpg,Electricity_-I\High_mask_light_not_working\62.jpg,Electricity_-I,Pollution Control Dept,A photo of air pollution or thick smoke,79.55%,MISMATCH
6416.jpg,Electricity_-I\High_mask_light_not_working\6416.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,59.74%,LOW_CONFIDENCE
6501.jpg,Electricity_-I\High_mask_light_not_working\6501.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,52.95%,LOW_CONFIDENCE
6592.jpg,Electricity_-I\High_mask_light_not_working\6592.jpg,Electricity_-I,Electricity Dept,A photo of dangling electrical wires,37.59%,LOW_CONFIDENCE
6702.jpg,Electricity_-I\High_mask_light_not_working\6702.jpg,Electricity_-I,Horticulture Dept,A photo of unmaintained park or dry plants,44.82%,LOW_CONFIDENCE
6963.jpg,Electricity_-I\High_mask_light_not_working\6963.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,45.39%,LOW_CONFIDENCE
7386.jpg,Electricity_-I\High_mask_light_not_working\7386.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,34.90%,LOW_CONFIDENCE
7618.jpg,Electricity_-I\High_mask_light_not_working\7618.jpg,Electricity_-I,Drainage Dept,A photo of a blocked drain or sewer,76.61%,MISMATCH
7786.jpg,Electricity_-I\High_mask_light_not_working\7786.jpg,Electricity_-I,Electricity Dept,A photo of dangling electrical wires,55.64%,LOW_CONFIDENCE
794.jpg,Electricity_-I\High_mask_light_not_working\794.jpg,Electricity_-I,Pollution Control Dept,A photo of air pollution or thick smoke,99.71%,MISMATCH
8120.jpg,Electricity_-I\High_mask_light_not_working\8120.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,46.79%,LOW_CONFIDENCE
84.jpg,Electricity_-I\High_mask_light_not_working\84.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,48.11%,LOW_CONFIDENCE
8426.jpg,Electricity_-I\High_mask_light_not_working\8426.jpg,Electricity_-I,Civil Engineering Dept,A photo of construction material dumped on road,38.07%,LOW_CONFIDENCE
8649.jpg,Electricity_-I\High_mask_light_not_working\8649.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,88.43%,MISMATCH
8666.jpg,Electricity_-I\High_mask_light_not_working\8666.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,30.76%,LOW_CONFIDENCE
8867.jpg,Electricity_-I\High_mask_light_not_working\8867.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,40.42%,LOW_CONFIDENCE
8943.jpg,Electricity_-I\High_mask_light_not_working\8943.jpg,Electricity_-I,Electricity Dept,A photo of an open transformer,49.52%,LOW_CONFIDENCE
9825.jpg,Electricity_-I\High_mask_light_not_working\9825.jpg,Electricity_-I,Electricity Dept,A photo of dangling electrical wires,45.48%,LOW_CONFIDENCE
10015.jpg,Electricity_-I\Street_Light_not_working\10015.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,40.86%,LOW_CONFIDENCE
10083.jpg,Electricity_-I\Street_Light_not_working\10083.jpg,Electricity_-I,Electricity Dept,A photo of dangling electrical wires,48.97%,LOW_CONFIDENCE
10139.jpg,Electricity_-I\Street_Light_not_working\10139.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,27.16%,LOW_CONFIDENCE
1014.jpg,Electricity_-I\Street_Light_not_working\1014.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,27.13%,LOW_CONFIDENCE
10146.jpg,Electricity_-I\Street_Light_not_working\10146.jpg,Electricity_-I,Electricity Dept,A photo of dangling electrical wires,34.20%,LOW_CONFIDENCE
10245.jpg,Electricity_-I\Street_Light_not_working\10245.jpg,Electricity_-I,Pollution Control Dept,A photo of burning garbage,24.30%,LOW_CONFIDENCE
1026.jpg,Electricity_-I\Street_Light_not_working\1026.jpg,Electricity_-I,Drainage Dept,A photo of water logging or flooded street,44.41%,LOW_CONFIDENCE
10283.jpg,Electricity_-I\Street_Light_not_working\10283.jpg,Electricity_-I,Enforcement Dept,A photo of unauthorized construction,21.42%,LOW_CONFIDENCE
10389.jpg,Electricity_-I\Street_Light_not_working\10389.jpg,Electricity_-I,Drainage Dept,A photo of water logging or flooded street,31.07%,LOW_CONFIDENCE
10424.jpg,Electricity_-I\Street_Light_not_working\10424.jpg,Electricity_-I,Electricity Dept,A photo of dangling electrical wires,51.97%,LOW_CONFIDENCE
10493.jpg,Electricity_-I\Street_Light_not_working\10493.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,45.88%,LOW_CONFIDENCE
10496.jpg,Electricity_-I\Street_Light_not_working\10496.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,32.56%,LOW_CONFIDENCE
10498.jpg,Electricity_-I\Street_Light_not_working\10498.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,58.82%,LOW_CONFIDENCE
10614.jpg,Electricity_-I\Street_Light_not_working\10614.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,43.17%,LOW_CONFIDENCE
10622.jpg,Electricity_-I\Street_Light_not_working\10622.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,34.08%,LOW_CONFIDENCE
10628.jpg,Electricity_-I\Street_Light_not_working\10628.jpg,Electricity_-I,Horticulture Dept,A photo of unmaintained park or dry plants,18.38%,LOW_CONFIDENCE
10649.jpg,Electricity_-I\Street_Light_not_working\10649.jpg,Electricity_-I,Electricity Dept,A photo of dangling electrical wires,43.30%,LOW_CONFIDENCE
10733.jpg,Electricity_-I\Street_Light_not_working\10733.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,42.03%,LOW_CONFIDENCE
1075.jpg,Electricity_-I\Street_Light_not_working\1075.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,69.18%,MISMATCH
10751.jpg,Electricity_-I\Street_Light_not_working\10751.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,73.07%,MISMATCH
10779.jpg,Electricity_-I\Street_Light_not_working\10779.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,77.76%,MISMATCH
10796.jpg,Electricity_-I\Street_Light_not_working\10796.jpg,Electricity_-I,Pollution Control Dept,A photo of air pollution or thick smoke,34.05%,LOW_CONFIDENCE
10798.jpg,Electricity_-I\Street_Light_not_working\10798.jpg,Electricity_-I,Electricity Dept,A photo of dangling electrical wires,38.76%,LOW_CONFIDENCE
10799.jpg,Electricity_-I\Street_Light_not_working\10799.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,18.34%,LOW_CONFIDENCE
10800.jpg,Electricity_-I\Street_Light_not_working\10800.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,51.17%,LOW_CONFIDENCE
10804.jpg,Electricity_-I\Street_Light_not_working\10804.jpg,Electricity_-I,Electricity Dept,A photo of an open transformer,54.35%,LOW_CONFIDENCE
1081.jpg,Electricity_-I\Street_Light_not_working\1081.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,51.61%,LOW_CONFIDENCE
10813.jpg,Electricity_-I\Street_Light_not_working\10813.jpg,Electricity_-I,Pollution Control Dept,A photo of burning garbage,44.56%,LOW_CONFIDENCE
10857.jpg,Electricity_-I\Street_Light_not_working\10857.jpg,Electricity_-I,Drainage Dept,A photo of water logging or flooded street,67.05%,MISMATCH
10879.jpg,Electricity_-I\Street_Light_not_working\10879.jpg,Electricity_-I,Horticulture Dept,A photo of unmaintained park or dry plants,19.74%,LOW_CONFIDENCE
1090.jpg,Electricity_-I\Street_Light_not_working\1090.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,57.55%,LOW_CONFIDENCE
1091.jpg,Electricity_-I\Street_Light_not_working\1091.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,51.95%,LOW_CONFIDENCE
10955.jpg,Electricity_-I\Street_Light_not_working\10955.jpg,Electricity_-I,Drainage Dept,A photo of stagnant water,49.79%,LOW_CONFIDENCE
10969.jpg,Electricity_-I\Street_Light_not_working\10969.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,41.80%,LOW_CONFIDENCE
11.jpg,Electricity_-I\Street_Light_not_working\11.jpg,Electricity_-I,Electricity Dept,A photo of an open transformer,25.96%,LOW_CONFIDENCE
11007.jpg,Electricity_-I\Street_Light_not_working\11007.jpg,Electricity_-I,Electricity Dept,A photo of dangling electrical wires,53.49%,LOW_CONFIDENCE
11044.jpg,Electricity_-I\Street_Light_not_working\11044.jpg,Electricity_-I,Electricity Dept,A photo of dangling electrical wires,49.37%,LOW_CONFIDENCE
11052.jpg,Electricity_-I\Street_Light_not_working\11052.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,32.57%,LOW_CONFIDENCE
11056.jpg,Electricity_-I\Street_Light_not_working\11056.jpg,Electricity_-I,Electricity Dept,A photo of an open transformer,33.62%,LOW_CONFIDENCE
1106.jpg,Electricity_-I\Street_Light_not_working\1106.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,50.78%,LOW_CONFIDENCE
11072.jpg,Electricity_-I\Street_Light_not_working\11072.jpg,Electricity_-I,Enforcement Dept,A photo of unauthorized construction,27.29%,LOW_CONFIDENCE
11073.jpg,Electricity_-I\Street_Light_not_working\11073.jpg,Electricity_-I,Horticulture Dept,A photo of unmaintained park or dry plants,29.72%,LOW_CONFIDENCE
11098.jpg,Electricity_-I\Street_Light_not_working\11098.jpg,Electricity_-I,Civil Engineering Dept,A photo of damaged pavement or footpath,47.56%,LOW_CONFIDENCE
11113.jpg,Electricity_-I\Street_Light_not_working\11113.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,49.94%,LOW_CONFIDENCE
11160.jpg,Electricity_-I\Street_Light_not_working\11160.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,39.30%,LOW_CONFIDENCE
11170.jpg,Electricity_-I\Street_Light_not_working\11170.jpg,Electricity_-I,Drainage Dept,A photo of stagnant water,42.78%,LOW_CONFIDENCE
1119.jpg,Electricity_-I\Street_Light_not_working\1119.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,83.07%,MISMATCH
11199.jpg,Electricity_-I\Street_Light_not_working\11199.jpg,Electricity_-I,Pollution Control Dept,A photo of air pollution or thick smoke,41.89%,LOW_CONFIDENCE
112.jpg,Electricity_-I\Street_Light_not_working\112.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,38.80%,LOW_CONFIDENCE
11206.jpg,Electricity_-I\Street_Light_not_working\11206.jpg,Electricity_-I,Electricity Dept,A photo of an open transformer,59.44%,LOW_CONFIDENCE
11211.jpg,Electricity_-I\Street_Light_not_working\11211.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,55.25%,LOW_CONFIDENCE
11214.jpg,Electricity_-I\Street_Light_not_working\11214.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,53.26%,LOW_CONFIDENCE
1123.jpg,Electricity_-I\Street_Light_not_working\1123.jpg,Electricity_-I,Electricity Dept,A photo of an open transformer,41.45%,LOW_CONFIDENCE
11243.jpg,Electricity_-I\Street_Light_not_working\11243.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,44.46%,LOW_CONFIDENCE
11276.jpg,Electricity_-I\Street_Light_not_working\11276.jpg,Electricity_-I,Horticulture Dept,A photo of a fallen tree,26.43%,LOW_CONFIDENCE
11290.jpg,Electricity_-I\Street_Light_not_working\11290.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,39.69%,LOW_CONFIDENCE
11315.jpg,Electricity_-I\Street_Light_not_working\11315.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,61.58%,MISMATCH
1133.jpg,Electricity_-I\Street_Light_not_working\1133.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,90.74%,MISMATCH
114.jpg,Electricity_-I\Street_Light_not_working\114.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,44.33%,LOW_CONFIDENCE
11407.jpg,Electricity_-I\Street_Light_not_working\11407.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,95.13%,MISMATCH
11427.jpg,Electricity_-I\Street_Light_not_working\11427.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,41.21%,LOW_CONFIDENCE
11427_1.jpg,Electricity_-I\Street_Light_not_working\11427_1.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,41.21%,LOW_CONFIDENCE
11438.jpg,Electricity_-I\Street_Light_not_working\11438.jpg,Electricity_-I,Electricity Dept,A photo of a broken street light,35.54%,LOW_CONFIDENCE
11447.jpg,Electricity_-I\Street_Light_not_working\11447.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,76.76%,MISMATCH
11613.jpg,Electricity_-I\Street_Light_not_working\11613.jpg,Electricity_-I,Civil Engineering Dept,A photo of damaged pavement or footpath,90.43%,MISMATCH
11615.jpg,Electricity_-I\Street_Light_not_working\11615.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,26.36%,LOW_CONFIDENCE
11677.jpg,Electricity_-I\Street_Light_not_working\11677.jpg,Electricity_-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,75.49%,MISMATCH
